Information,Record_No,273,Record_No,274,Record_No,275,Record_No,276,Record_No,277,Record_No,278,Record_No,279,Record_No,280,Record_No,281,Record_No,282,Record_No,283,Record_No,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,208,-24.40907,208,-23.69042,208,-40.42504,208,-50.95206,208,-62.23404,208,-109.5937,208,-123.4576,208,-170.4843,208,-101.3386,208,-104.8974,456,-12.78951,456,-23.57309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,208.5,-23.66453,208.5,-22.77806,208.5,-39.75271,208.5,-50.24124,208.5,-62.07081,208.5,-108.7667,208.5,-123.9838,208.5,-170.3362,208.5,-102.1632,208.5,-106.8782,457,-12.9311,457,-25.00812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,209,-23.4464,209,-22.32198,209,-40.43656,209,-50.85615,209,-61.69606,209,-107.9351,209,-125.4536,209,-171.0468,209,-103.15,209,-108.9228,458,-12.12428,458,-25.04433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,209.5,-22.87745,209.5,-21.76265,209.5,-42.2227,209.5,-52.04022,209.5,-61.64141,209.5,-108.2043,209.5,-125.8214,209.5,-171.5225,209.5,-105.9996,209.5,-112.1617,459,-13.00088,459,-26.77121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,210,-22.72734,210,-21.34086,210,-43.8032,210,-53.69296,210,-60.65529,210,-108.2218,210,-126.0863,210,-171.6422,210,-109.7431,210,-116.7308,460,-12.93818,460,-27.70046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,210.5,-22.89367,210.5,-21.37431,210.5,-46.139,210.5,-56.68097,210.5,-58.76533,210.5,-106.6396,210.5,-125.4247,210.5,-172.2088,210.5,-111.1829,210.5,-119.2937,461,-12.17896,461,-27.51227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,211,-22.92598,211,-22.13768,211,-47.62568,211,-58.49373,211,-57.59278,211,-105.8331,211,-125.7135,211,-173.4804,211,-110.5176,211,-119.1436,462,-10.96445,462,-27.15481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,211.5,-23.59718,211.5,-23.26912,211.5,-47.15298,211.5,-57.82943,211.5,-56.99719,211.5,-106.0914,211.5,-127.1747,211.5,-175.2978,211.5,-110.376,211.5,-119.9285,463,-11.69748,463,-27.93374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,212,-24.55874,212,-24.56768,212,-47.43882,212,-58.017,212,-57.06792,212,-105.9918,212,-127.2478,212,-176.5425,212,-111.5184,212,-122.329,464,-12.4215,464,-28.26847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,212.5,-25.34363,212.5,-25.33416,212.5,-49.20216,212.5,-60.01244,212.5,-58.32573,212.5,-105.985,212.5,-128.0769,212.5,-177.6926,212.5,-113.3052,212.5,-124.4782,465,-12.32487,465,-28.30725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,213,-26.89029,213,-26.64511,213,-50.23483,213,-61.85791,213,-58.70723,213,-105.7916,213,-129.8416,213,-179.8522,213,-114.847,213,-126.4359,466,-14.01629,466,-30.11938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,213.5,-29.33559,213.5,-29.58311,213.5,-52.37783,213.5,-64.7378,213.5,-57.78399,213.5,-104.4509,213.5,-130.2455,213.5,-181.0605,213.5,-115.2958,213.5,-127.8556,467,-16.16272,467,-31.00392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,214,-31.12999,214,-31.78733,214,-55.25584,214,-67.22462,214,-56.20509,214,-102.2303,214,-131.0071,214,-181.4019,214,-115.0291,214,-127.7355,468,-17.11516,468,-31.6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,214.5,-32.06368,214.5,-32.91391,214.5,-56.00421,214.5,-67.26628,214.5,-53.58928,214.5,-101.167,214.5,-132.3357,214.5,-182.2382,214.5,-113.3736,214.5,-126.2662,469,-17.50779,469,-31.93339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,215,-33.32345,215,-34.16148,215,-56.22793,215,-68.07082,215,-52.56129,215,-101.0391,215,-132.324,215,-182.7589,215,-110.4557,215,-125.0791,470,-18.7724,470,-33.08545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,215.5,-34.20325,215.5,-35.18775,215.5,-56.29761,215.5,-69.30135,215.5,-53.19217,215.5,-100.5968,215.5,-132.3237,215.5,-183.8959,215.5,-110.5156,215.5,-125.9061,471,-18.47368,471,-32.69202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,216,-34.34756,216,-35.77489,216,-55.74556,216,-69.09584,216,-53.12906,216,-101.0741,216,-134.1055,216,-186.5359,216,-112.0142,216,-127.5393,472,-18.77301,472,-32.65248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,216.5,-34.94466,216.5,-36.01171,216.5,-56.6607,216.5,-70.37633,216.5,-53.14064,216.5,-101.8272,216.5,-135.8573,216.5,-188.5806,216.5,-112.1479,216.5,-128.9242,473,-20.05925,473,-32.75342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,217,-35.53844,217,-36.23675,217,-58.3898,217,-72.06577,217,-52.87753,217,-101.9746,217,-135.7322,217,-189.2908,217,-113.0728,217,-130.3503,474,-20.96682,474,-33.50379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,217.5,-35.80346,217.5,-36.8589,217.5,-58.86536,217.5,-71.62734,217.5,-51.78939,217.5,-102.0597,217.5,-135.5919,217.5,-190.1584,217.5,-113.0949,217.5,-131.2253,475,-20.68419,475,-33.34383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,218,-36.0957,218,-37.35013,218,-58.7564,218,-71.35005,218,-51.24311,218,-102.1742,218,-136.2722,218,-191.1302,218,-111.9354,218,-131.6984,476,-21.83584,476,-33.98537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,218.5,-36.13692,218.5,-37.26276,218.5,-58.25453,218.5,-71.37299,218.5,-52.14412,218.5,-103.148,218.5,-136.8461,218.5,-192.1861,218.5,-111.5413,218.5,-131.8309,477,-22.60257,477,-35.03272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,219,-36.21027,219,-37.31365,219,-57.05338,219,-70.41923,219,-53.49904,219,-104.1935,219,-138.002,219,-194.1177,219,-112.7676,219,-132.8026,478,-22.60069,478,-35.17474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,219.5,-36.29311,219.5,-37.45638,219.5,-57.15194,219.5,-69.50041,219.5,-54.54939,219.5,-105.6198,219.5,-137.8225,219.5,-195.1784,219.5,-115.8256,219.5,-135.2208,479,-23.21845,479,-36.05104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,220,-36.11853,220,-37.02485,220,-58.51101,220,-69.46435,220,-55.6815,220,-107.4087,220,-136.7365,220,-194.5364,220,-118.0128,220,-137.1395,480,-24.71627,480,-37.25511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,220.5,-36.29515,220.5,-37.0773,220.5,-57.81041,220.5,-68.94944,220.5,-55.70163,220.5,-107.1054,220.5,-137.5731,220.5,-194.5498,220.5,-118.9969,220.5,-138.4441,481,-25.47963,481,-37.7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,221,-36.79932,221,-37.96421,221,-56.46772,221,-67.76948,221,-54.81842,221,-106.648,221,-137.3206,221,-194.7244,221,-119.9365,221,-139.4749,482,-25.39822,482,-38.06652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,221.5,-36.618,221.5,-38.52789,221.5,-56.13315,221.5,-66.98405,221.5,-54.33812,221.5,-107.2988,221.5,-136.937,221.5,-194.2034,221.5,-120.8304,221.5,-140.6904,483,-26.29441,483,-39.36599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,222,-36.24426,222,-39.17174,222,-54.1637,222,-65.31369,222,-54.827,222,-107.5529,222,-138.8015,222,-194.3981,222,-121.626,222,-142.8781,484,-26.51233,484,-39.3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,222.5,-36.07636,222.5,-40.037,222.5,-52.59761,222.5,-64.09497,222.5,-57.52369,222.5,-109.2915,222.5,-139.9885,222.5,-195.0625,222.5,-123.3353,222.5,-145.7233,485,-26.04684,485,-39.31153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,223,-35.62724,223,-40.49476,223,-53.2074,223,-65.20132,223,-60.30721,223,-112.1065,223,-140.6441,223,-196.0063,223,-127.2037,223,-150.5443,486,-25.77878,486,-39.55703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,223.5,-35.48368,223.5,-40.82637,223.5,-54.00625,223.5,-66.80925,223.5,-60.23913,223.5,-112.9771,223.5,-141.93,223.5,-196.9454,223.5,-130.2044,223.5,-155.5061,487,-25.30291,487,-39.74636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,224,-35.69593,224,-41.58266,224,-55.29832,224,-68.84542,224,-59.79148,224,-112.945,224,-141.8544,224,-196.8855,224,-130.4276,224,-157.0665,488,-23.70444,488,-38.70263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,224.5,-35.43542,224.5,-41.90858,224.5,-56.42918,224.5,-71.25986,224.5,-60.56758,224.5,-113.1708,224.5,-139.8633,224.5,-196.4079,224.5,-130.6709,224.5,-157.8328,489,-22.34731,489,-37.55619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,225,-34.69419,225,-41.69036,225,-56.35803,225,-72.5731,225,-61.37718,225,-113.0988,225,-139.5137,225,-197.1733,225,-131.1199,225,-159.4248,490,-21.72016,490,-37.76186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,225.5,-34.4395,225.5,-42.02237,225.5,-56.95377,225.5,-74.42727,225.5,-62.05408,225.5,-113.0526,225.5,-140.5051,225.5,-199.1927,225.5,-130.7356,225.5,-160.5478,491,-19.77379,491,-37.47554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,226,-34.31873,226,-41.99669,226,-59.99066,226,-78.34889,226,-63.40425,226,-113.675,226,-140.0522,226,-200.1218,226,-132.3461,226,-162.043,492,-27.26605,492,-43.11207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,226.5,-33.93022,226.5,-41.91673,226.5,-64.14061,226.5,-83.21072,226.5,-64.30557,226.5,-113.6627,226.5,-140.0248,226.5,-200.3455,226.5,-135.9451,226.5,-164.3939,493,-22.96944,493,-40.36933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,227,-33.9826,227,-42.47505,227,-67.72562,227,-87.58234,227,-63.37929,227,-111.7643,227,-141.1335,227,-201.1102,227,-137.5333,227,-166.358,494,-21.61246,494,-40.75536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,227.5,-34.02904,227.5,-42.53345,227.5,-70.59365,227.5,-90.38931,227.5,-62.80735,227.5,-110.5351,227.5,-141.6573,227.5,-200.8688,227.5,-136.7352,227.5,-166.3396,495,-22.39412,495,-41.54895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,228,-33.95913,228,-42.5018,228,-71.81391,228,-91.64835,228,-62.68153,228,-110.1407,228,-141.7997,228,-201.4158,228,-136.2328,228,-165.6713,496,-24.00617,496,-43.46362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,228.5,-34.01362,228.5,-42.78316,228.5,-72.11328,228.5,-92.34148,228.5,-61.96714,228.5,-109.4324,228.5,-142.5834,228.5,-202.5474,228.5,-136.7107,228.5,-166.9739,497,-24.56086,497,-43.70155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,229,-33.66167,229,-42.6768,229,-72.67915,229,-93.6491,229,-61.88105,229,-109.9762,229,-144.1313,229,-202.924,229,-137.0978,229,-168.4705,498,-24.48681,498,-43.58044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,229.5,-33.20343,229.5,-42.61638,229.5,-73.25769,229.5,-94.69016,229.5,-62.12595,229.5,-110.8975,229.5,-146.3281,229.5,-204.5524,229.5,-138.1111,229.5,-170.2351,499,-24.56335,499,-43.65719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,230,-33.24413,230,-43.25485,230,-74.88265,230,-95.41073,230,-61.49864,230,-111.0547,230,-147.7791,230,-205.2216,230,-138.2198,230,-172.0013,500,-25.83727,500,-45.04393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,230.5,-33.28006,230.5,-43.49196,230.5,-76.63146,230.5,-97.06413,230.5,-59.87241,230.5,-110.4729,230.5,-148.4216,230.5,-204.7297,230.5,-137.228,230.5,-171.1831,501,-26.43233,501,-45.60155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,231,-32.78856,231,-43.08369,231,-76.49617,231,-97.2216,231,-58.0499,231,-108.3717,231,-148.6814,231,-204.6337,231,-136.5745,231,-169.6207,502,-26.72268,502,-45.38055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,231.5,-32.8627,231.5,-43.40119,231.5,-76.20898,231.5,-96.37299,231.5,-56.86371,231.5,-106.3486,231.5,-148.2731,231.5,-204.5065,231.5,-134.0551,231.5,-168.1322,503,-26.87164,503,-45.74601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,232,-33.38854,232,-43.2611,232,-76.38022,232,-96.37361,232,-56.29356,232,-106.4943,232,-148.7085,232,-205.0584,232,-132.4601,232,-167.4465,504,-26.68386,504,-45.0974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,232.5,-33.20825,232.5,-42.72265,232.5,-75.17656,232.5,-95.65491,232.5,-56.43296,232.5,-107.5833,232.5,-150.0989,232.5,-206.7463,232.5,-133.3307,232.5,-168.4575,505,-26.04025,505,-44.53016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,233,-32.97456,233,-43.05785,233,-74.55735,233,-95.91936,233,-56.72879,233,-107.9421,233,-151.6304,233,-208.6529,233,-133.672,233,-169.2401,506,-25.08827,506,-44.78753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,233.5,-33.38593,233.5,-43.60541,233.5,-75.86074,233.5,-97.94534,233.5,-56.46379,233.5,-107.784,233.5,-151.6487,233.5,-209.0105,233.5,-134.0904,233.5,-169.716,507,-25.52555,507,-45.15766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,234,-33.61728,234,-44.08728,234,-76.88622,234,-99.02251,234,-56.50743,234,-107.4158,234,-150.9432,234,-208.9848,234,-135.0229,234,-171.0221,508,-24.17161,508,-43.82556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,234.5,-33.69902,234.5,-44.04566,234.5,-76.85526,234.5,-99.22924,234.5,-56.21323,234.5,-106.8771,234.5,-152.2702,234.5,-209.7774,234.5,-134.4949,234.5,-171.2606,509,-23.95885,509,-43.10545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
